RngSeed,1543602187399
DeathRate,0.1
ImmigrantChanceCooperateWithDifferent,0.1356738690101078
ImmigrantChanceCooperateWithSame,0.2087207098815358
ImmigrantsPerDay,1
InitialPtr,0.10278681801219064
MutationRate,0.007321829849743985
PlotResolution,10
SmartChoice,false
SpaceSize,50
TickDelay,0
59.0,399.0,238.0,1560.0
46.0,1236.0,11.0,604.0
